"";"X";"Beam";"src_fil";"int_build";"beam_pair";"l2b_quality_flag1";"PAI";"cover";"FHD";"pai_z1";"pai_z2";"pai_z3";"pai_z4";"pai_z5";"pai_z6";"pai_z7";"pai_z8";"pavd_z1";"pavd_z2";"pavd_z3";"pavd_z4";"pavd_z5";"pavd_z6";"pavd_z7";"pavd_z8";"cover_z1";"cover_z2";"cover_z3";"cover_z4";"cover_z5";"cover_z6";"cover_z7";"cover_z8";"is_bajo"
"1652";1652;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,65785586833954;0,563459873199463;2,49023222923279;1,65785586833954;1,33816993236542;0,351243317127228;0;0;0;0;0;0,0639371946454048;0,130661264061928;0,133816987276077;0,0351243317127228;0;0;0;0;0,563459873199463;0,48780632019043;0,161063089966774;0;0;0;0;0;0
"1653";1653;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,46063899993896;0,518225848674774;2,52464985847473;1,46063899993896;0,958341717720032;0,276437401771545;0;0;0;0;0;0,100459456443787;0,118420161306858;0,0958341732621193;0,0276437383145094;0;0;0;0;0,518225848674774;0,380693703889847;0,129090785980225;0;0;0;0;0;0
"1654";1654;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,42704141139984;0,510065257549286;2,43501925468445;1,42704141139984;1,00132358074188;0,168454363942146;0;0;0;0;0;0,0851435512304306;0,125858694314957;0,10013236105442;0,0168454367667437;0;0;0;0;0,510065257549286;0,393860250711441;0,0807772129774094;0;0;0;0;0;0
"1655";1655;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,25263977050781;0,465429604053497;2,54500269889832;1,25263977050781;0,786337733268738;0,21032689511776;0;0;0;0;0;0,0932604074478149;0,104231283068657;0,0786337703466415;0,0210326891392469;0;0;0;0;0,465429604053497;0,325078368186951;0,0998220294713974;0;0;0;0;0;0
"1656";1656;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,50669193267822;0,529191315174103;2,5137140750885;1,50669193267822;1,15923964977264;0,325667500495911;0;0;0;0;0;0,069490447640419;0,118102438747883;0,115923963487148;0,0325667485594749;0;0;0;0;0,529191315174103;0,439875513315201;0,15026618540287;0;0;0;0;0;0
"1657";1657;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,5111700296402;0,530244171619415;2,54187297821045;1,5111700296402;1,07885599136353;0,301014840602875;0;0;0;0;0;0,0864628180861473;0,121015526354313;0,107885599136353;0,0301014818251133;0;0;0;0;0,530244171619415;0,41690656542778;0,139727473258972;0;0;0;0;0;0
"1658";1658;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,3211442232132;0,483427971601486;2,49301028251648;1,3211442232132;1,02069091796875;0,280854940414429;0;0;0;0;0;0,0600906647741795;0,104028925299644;0,102069087326527;0,0280854925513268;0;0;0;0;0,483427971601486;0,399701118469238;0,13101227581501;0;0;0;0;0;0
"1659";1659;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,08875107765198;0,419784098863602;2,28996658325195;1,08875107765198;0,707991063594818;0,060759574174881;0;0;0;0;0;0,0761520117521286;0,102799154818058;0,0707991048693657;0,00607595732435584;0;0;0;0;0,419784098863602;0,298116207122803;0,0299229063093662;0;0;0;0;0;1
"1660";1660;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,27112698554993;0,470347702503204;2,26765990257263;1,27112698554993;0,738809645175934;0,0379900150001049;0;0;0;0;0;0,106463469564915;0,123313695192337;0,0738809630274773;0,00379900168627501;0;0;0;0;0,470347702503204;0,308848291635513;0,0188157185912132;0;0;0;0;0;0
"1661";1661;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,31893265247345;0,48285648226738;2,52301144599915;1,31893265247345;0,92653101682663;0,235416203737259;0;0;0;0;0;0,0784803256392479;0,108351640403271;0,0926531031727791;0,0235416200011969;0;0;0;0;0,48285648226738;0,37076535820961;0,111043766140938;0;0;0;0;0;0
"1662";1662;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,42310464382172;0,509100079536438;2,61360335350037;1,42310464382172;1,16799128055573;0,454251289367676;0,00771789299324155;0;0;0;0;0,0510226748883724;0,0968853384256363;0,116027340292931;0,0454251319169998;0,000771789287682623;0;0;0;0,509100079536438;0,442320942878723;0,20317679643631;0,00385150942020118;0;0;0;0;0
"1663";1663;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,957702279090881;0,380495667457581;2,63105177879333;0,957702279090881;0,718873381614685;0,295873701572418;0,00344536709599197;0;0;0;0;0,0477657727897167;0,0661828592419624;0,0715427994728088;0,0295873694121838;0,000344536703778431;0;0;0;0,380495667457581;0,301924705505371;0,137513279914856;0,00172120041679591;0;0;0;0;0
"1664";1664;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,4288569688797;0,510509788990021;2,51755928993225;1,4288569688797;1,06274616718292;0,322539687156677;0;0;0;0;0;0,0732221454381943;0,110631726682186;0,106274619698524;0,0322539694607258;0;0;0;0;0,510509788990021;0,412191241979599;0,14893627166748;0;0;0;0;0;0
"1665";1665;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,51363015174866;0,530821561813354;2,59562730789185;1,51363015174866;1,12817573547363;0,309421569108963;0,0158106759190559;0;0;0;0;0,0770908817648888;0,120420858263969;0,1112365052104;0,0309421569108963;0,00158106756862253;0;0;0;0,530821561813354;0,431108564138412;0,143335863947868;0,00787416938692331;0;0;0;0;0
"1666";1666;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,39577794075012;0,502347528934479;2,587069272995;1,39577794075012;1,0149564743042;0,309769988059998;0,00445782113820314;0;0;0;0;0,0761642903089523;0,108600795269012;0,101049862802029;0,0309769976884127;0,00044578211964108;0;0;0;0,502347528934479;0,397977590560913;0,143485069274902;0,00222642812877893;0;0;0;0;0
"1667";1667;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,22405028343201;0,457733929157257;2,67536425590515;1,22405028343201;0,918718159198761;0,404616326093674;0,0177585203200579;0;0;0;0;0,0610664188861847;0,0819433927536011;0,0900959596037865;0,0404616333544254;0,00177585217170417;0;0;0;0,457733929157257;0,368302673101425;0,18315477669239;0,00883995182812214;0;0;0;0;0
"1668";1668;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,32184815406799;0,483609735965729;2,74857568740845;1,32184815406799;1,01066267490387;0,466539770364761;0,0424332581460476;0;0;0;0;0,0622370950877666;0,0855308398604393;0,0968229472637177;0,0466539785265923;0,00424332590773702;0;0;0;0,483609735965729;0,396683841943741;0,208057507872581;0,0209931153804064;0;0;0;0;0
"1669";1669;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,27106368541718;0,470330953598022;2,73087096214294;1,27106368541718;1,01365661621094;0,44114363193512;0,0529897548258305;0;0;0;0;0,0514814294874668;0,0829920098185539;0,0960666835308075;0,0441143624484539;0,00529897538945079;0;0;0;0,470330953598022;0,397586226463318;0,197937548160553;0,0261469278484583;0;0;0;0;0
"1670";1670;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,52228653430939;0,532847583293915;2,71385860443115;1,52228653430939;1,20962810516357;0,665979146957397;0,0643675997853279;0;0;0;0;0,0625317022204399;0,0856307446956635;0,11452604830265;0,0665979087352753;0,00643676053732634;0;0;0;0,532847583293915;0,453809857368469;0,283217221498489;0,0316713564097881;0;0;0;0;0
"1671";1671;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,36344516277313;0,494237810373306;2,75355982780457;1,36344516277313;1,11721253395081;0,662153840065002;0,0786995366215706;0;0;0;0;0,0492465160787106;0,0701291337609291;0,103851303458214;0,066215381026268;0,00786995328962803;0;0;0;0,494237810373306;0,427981853485107;0,281845033168793;0,0385855324566364;0;0;0;0;0
"1672";1672;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,56045055389404;0,541676104068756;2,66943693161011;1,56045055389404;1,12500441074371;0,423815608024597;0,0190462116152048;0;0;0;0;0,0870892256498337;0,113663494586945;0,11059582233429;0,0423815585672855;0,00190462102182209;0;0;0;0,541676104068756;0,430205851793289;0,190958470106125;0,00947789940983057;0;0;0;0;0
"1673";1673;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,53314769268036;0,535377323627472;2,74441027641296;1,53314769268036;1,23695945739746;0,666607916355133;0,0645048841834068;0;0;0;0;0,0592376627027988;0,0866539850831032;0,117245458066463;0,0666607916355133;0,00645048823207617;0;0;0;0,535377323627472;0,461222440004349;0,28344252705574;0,031737819314003;0;0;0;0;0
"1674";1674;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,63666200637817;0,558809995651245;2,58562111854553;1,63666200637817;1,23776113986969;0,406731188297272;0,00120481452904642;0;0;0;0;0,0797801539301872;0,12299307435751;0,123655639588833;0,0406731180846691;0,000120481454359833;0;0;0;0,558809995651245;0,461438357830048;0,184018060564995;0,000602225831244141;0;0;0;0;0
"1675";1675;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,32713222503662;0,48497211933136;2,63620209693909;1,32713222503662;1,01761996746063;0,348897635936737;0,00557172251865268;0;0;0;0;0,0619024597108364;0,0978234559297562;0,101204819977283;0,0348897650837898;0,000557172228582203;0;0;0;0,48497211933136;0,398778736591339;0,16007861495018;0,00278198393061757;0;0;0;0;0
"1676";1676;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,38433063030243;0,499491274356842;2,63828587532043;1,38433063030243;1,11541378498077;0,427176386117935;0,024632366374135;0;0;0;0;0,0537833832204342;0,0957154259085655;0,109078139066696;0,0427176393568516;0,00246323668397963;0;0;0;0,499491274356842;0,427467167377472;0,192316800355911;0,0122406408190727;0;0;0;0;0
"1677";1677;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;62;1;1,19764769077301;0,450528562068939;2,7338879108429;1,19764769077301;0,919555425643921;0,3863625228405;0,0383277982473373;0;0;0;0;0,055618442595005;0,0811285078525543;0,0881227627396584;0,03863625228405;0,00383277982473373;0;0;0;0,450528562068939;0,368567049503326;0,175665587186813;0,0189814176410437;0;0;0;0;0
"1678";1678;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";2;62;1;1,06596148014069;0,413135409355164;2,69448757171631;1,06596148014069;0,822315573692322;0,36673378944397;0,0235132947564125;0;0;0;0;0,0487291850149632;0,0699227750301361;0,0798802301287651;0,0366733781993389;0,00235132942907512;0;0;0;0,413135409355164;0,337110280990601;0,167535617947578;0,0116878002882004;0;0;0;0;0
"1679";1679;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,911886692047119;0,36614140868187;2,66937303543091;0,911886692047119;0,682573020458221;0,252829015254974;0,0163273606449366;0;0;0;0;0,0458627305924892;0,0659057646989822;0,0666245669126511;0,0252829007804394;0,00163273594807833;0;0;0;0,36614140868187;0,289139449596405;0,118749670684338;0,00813044421374798;0;0;0;0;0
"1680";1680;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,32769846916199;0,48511791229248;2,61199402809143;1,32769846916199;1,09792065620422;0,450309246778488;0,007744284812361;0;0;0;0;0,0459555722773075;0,0877389311790466;0,109017640352249;0,0450309254229069;0,0007744284812361;0;0;0;0,48511791229248;0,422437965869904;0,20160473883152;0,00386465457268059;0;0;0;0;0
"1681";1681;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,18633496761322;0,447412043809891;2,49042701721191;1,18633496761322;0,750158548355103;0,14792612195015;0;0;0;0;0;0,0872352868318558;0,103840887546539;0,0750158578157425;0,0147926118224859;0;0;0;0;0,447412043809891;0,312758892774582;0,0712937042117119;0;0;0;0;0;1
"1682";1682;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,25428581237793;0,465869337320328;2,19675421714783;1,25428581237793;0,688251316547394;0,0121917044743896;0;0;0;0;0;0,113206900656223;0,12420941144228;0,0688251256942749;0,00121917051728815;0;0;0;0;0,465869337320328;0,291154712438583;0,00607730820775032;0;0;0;0;0;0
"1683";1683;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,3381963968277;0,487813115119934;2,27298736572266;1,3381963968277;0,768200576305389;0,0336415655910969;0;0;0;0;0;0,113999173045158;0,130455493927002;0,0768200606107712;0,00336415669880807;0;0;0;0;0,487813115119934;0,318930298089981;0,0166800878942013;0;0;0;0;0;1
"1684";1684;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,14860141277313;0,436888456344604;2,00764155387878;1,14860141277313;0,42061385512352;0;0;0;0;0;0;0,145597502589226;0,114860132336617;0,0420613847672939;0;0;0;0;0;0,436888456344604;0,189662292599678;0;0;0;0;0;0;1
"1685";1685;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,992509603500366;0,391183316707611;2,01282572746277;0,992509603500366;0,399193912744522;0;0;0;0;0;0;0,118663139641285;0,099250964820385;0,0399193912744522;0;0;0;0;0;0,391183316707611;0,180937200784683;0;0;0;0;0;0;1
"1686";1686;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,01021599769592;0,396549105644226;1,84267330169678;1,01021599769592;0,231422454118729;0;0;0;0;0;0;0,155758708715439;0,101021602749825;0,0231422446668148;0;0;0;0;0;0,396549105644226;0,109266884624958;0;0;0;0;0;0;1
"1687";1687;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,923948526382446;0,369952380657196;1,76048815250397;0,923948526382446;0,134785771369934;0;0;0;0;0;0;0,15783254802227;0,0923948511481285;0,0134785771369934;0;0;0;0;0;0,369952380657196;0,065171904861927;0;0;0;0;0;0;1
"1688";1688;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;0,898965537548065;0,36203333735466;1,816450715065;0,898965537548065;0,164163157343864;0;0;0;0;0;0;0,146960467100143;0,0898965522646904;0,0164163149893284;0;0;0;0;0;0,36203333735466;0,0788028314709663;0;0;0;0;0;0;1
"1689";1689;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,19713973999023;0,45038902759552;2,01913714408875;1,19713973999023;0,529991328716278;0;0;0;0;0;0;0,133429691195488;0,119713976979256;0,052999135106802;0;0;0;0;0;0,45038902759552;0,23278734087944;0;0;0;0;0;0;1
"1690";1690;"BEAM0101";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"1691";1691;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,4428277015686;0,513916194438934;2,06209421157837;1,4428277015686;0,525413572788239;0,00402595335617661;0;0;0;0;0;0,183482825756073;0,143880173563957;0,0525413602590561;0,000402595323976129;0;0;0;0;0,513916194438934;0,231029242277145;0,00201095174998045;0;0;0;0;0;1
"1692";1692;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,51789724826813;0,531820774078369;2,07913088798523;1,51789724826813;0,64150607585907;0,00327128148637712;0;0;0;0;0;0,175278231501579;0,151462599635124;0,0641506090760231;0,000327128160279244;0;0;0;0;0,531820774078369;0,274392664432526;0,00163430359680206;0;0;0;0;0;1
"1693";1693;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,7052081823349;0,573671877384186;2,24836778640747;1,7052081823349;0,925978422164917;0,0475586839020252;0;0;0;0;0;0,155845955014229;0,165764942765236;0,0925978422164917;0,00475586811080575;0;0;0;0;0,573671877384186;0,370591223239899;0,0234988071024418;0;0;0;0;0;0
"1694";1694;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,60794401168823;0,552429497241974;2,51139211654663;1,60794401168823;1,2843325138092;0,384207010269165;0;0;0;0;0;0,0647222846746445;0,122373700141907;0,128433257341385;0,0384206995368004;0;0;0;0;0,552429497241974;0,473832577466965;0,174776628613472;0;0;0;0;0;0
"1695";1695;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,85309374332428;0,604053497314453;2,69750833511353;1,85309374332428;1,48436653614044;0,674216568470001;0,0503308661282063;0;0;0;0;0,0737454444169998;0,11788772046566;0,143403574824333;0,0674216598272324;0,00503308651968837;0;0;0;0,604053497314453;0,523906528949738;0,286163091659546;0,0248513855040073;0;0;0;0;0
"1696";1696;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,91788816452026;0,616673231124878;2,59579420089722;1,91788816452026;1,48135316371918;0,505481481552124;0,00711470562964678;0;0;0;0;0,0873069986701012;0,141240671277046;0,147423848509789;0,0505481511354446;0,000711470551323146;0;0;0;0,616673231124878;0,523188769817352;0,223327606916428;0,00355103216134012;0;0;0;0;0
"1697";1697;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,67000019550323;0,566101491451263;2,6500871181488;1,67000019550323;1,3763622045517;0,589408278465271;0,0139806736260653;0;0;0;0;0,0587275922298431;0,10805919021368;0,136238157749176;0,0589408315718174;0,00139806733932346;0;0;0;0,566101491451263;0,497492909431458;0,255243897438049;0,00696595851331949;0;0;0;0;0
"1698";1698;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,63382756710052;0,55818372964859;2,62721991539001;1,63382756710052;1,30429708957672;0,463414132595062;0,0211660042405128;0;0;0;0;0,0659061074256897;0,117041349411011;0,128313109278679;0,0463414154946804;0,00211660051718354;0;0;0;0,55818372964859;0,479058235883713;0,206818848848343;0,0105271926149726;0;0;0;0;0
"1699";1699;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,89460897445679;0,612186253070831;2,67698168754578;1,89460897445679;1,46156454086304;0,617243051528931;0,0343613773584366;0;0;0;0;0,0866088941693306;0,12773659825325;0,142720311880112;0,0617243051528931;0,00343613768927753;0;0;0;0,612186253070831;0,518448173999786;0,265536725521088;0,0170339252799749;0;0;0;0;0
"1700";1700;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,57034277915955;0,543936550617218;2,4744861125946;1,57034277915955;1,02496778964996;0,201886788010597;0;0;0;0;0;0,109075002372265;0,136845603585243;0,102496780455112;0,0201886799186468;0;0;0;0;0,543936550617218;0,400983065366745;0,0960152372717857;0;0;0;0;0;0
"1701";1701;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,47524082660675;0,521729469299316;2,3206102848053;1,47524082660675;0,892188370227814;0,0728638023138046;0;0;0;0;0;0,116610482335091;0,140237703919411;0,0892188400030136;0,00728638004511595;0;0;0;0;0,521729469299316;0,359867751598358;0,0357761681079865;0;0;0;0;0;0
"1702";1702;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,32186985015869;0,483614861965179;2,33432078361511;1,32186985015869;0,863100051879883;0,0706728547811508;0;0;0;0;0;0,0917539596557617;0,12511970102787;0,0863100066781044;0,00706728547811508;0;0;0;0;0,483614861965179;0,350490152835846;0,0347193144261837;0;0;0;0;0;1
"1703";1703;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,50495445728302;0,528781592845917;2,08954763412476;1,50495445728302;0,700704634189606;0,00178196839988232;0;0;0;0;0;0,160849958658218;0,15031723678112;0,0700704604387283;0,000178196845808998;0;0;0;0;0,528781592845917;0,295554399490356;0,00089058734010905;0;0;0;0;0;1
"1704";1704;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,24168765544891;0,462494105100632;2,13886308670044;1,24168765544891;0,527125477790833;0,0110237281769514;0;0;0;0;0;0,142912417650223;0,123066388070583;0,0527125485241413;0,00110237277112901;0;0;0;0;0,462494105100632;0,231687143445015;0,00549669982865453;0;0;0;0;0;1
"1705";1705;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,37508356571198;0,497171550989151;2,23628664016724;1,37508356571198;0,67457503080368;0,0341892242431641;0;0;0;0;0;0,140101701021194;0,134089425206184;0,0674575045704842;0,00341892242431641;0;0;0;0;0,497171550989151;0,286291033029556;0,0169493108987808;0;0;0;0;0;1
"1706";1706;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,49353337287903;0,52608335018158;2,30987501144409;1,49353337287903;1,00050890445709;0,0766070857644081;0;0;0;0;0;0,0986049026250839;0,141692623496056;0,100050888955593;0,00766070885583758;0;0;0;0;0,52608335018158;0,393613010644913;0,0375791564583778;0;0;0;0;0;0
"1707";1707;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,25121963024139;0,465049505233765;2,6346583366394;1,25121963024139;0,93093729019165;0,277239710092545;0,0220876876264811;0;0;0;0;0,064056470990181;0,0973979905247688;0,0908849611878395;0,0277239698916674;0,00220876862294972;0;0;0;0,465049505233765;0,372149765491486;0,129440054297447;0,010983076877892;0;0;0;0;0
"1708";1708;"BEAM0110";"GEDI02_B_2019176185135_O03027_T02454_02_001_01.h5";0;0;1;1,62970018386841;0,557271122932434;2,54023551940918;1,62970018386841;1,24733591079712;0,377176761627197;0,00136365555226803;0;0;0;0;0,0764728561043739;0,125252336263657;0,12459722161293;0,0377176776528358;0,000136365561047569;0;0;0;0,557271122932434;0,464009791612625;0,171870842576027;0,000681595352943987;0;0;0;0;0
